"avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
0.0171626972208444,2.04081632653061,"CD8A","11",-0.664492152188802
0,0,"CD8B","11",-0.771722704199383
0.168895675014049,6.12244897959184,"GNLY","11",-0.61598076079169
0.291069977489998,16.3265306122449,"NKG7","11",-0.556341503161669
0,0,"KLRF1","11",-0.477490357240808
0,0,"KLRD1","11",-0.51763684568899
0,0,"MS4A1","11",-0.858764210423669
0.0906243336185267,8.16326530612245,"CD79A","11",-0.83041236332243
0.0462684582867282,8.16326530612245,"CD79B","11",-0.768115930928941
0.0834744120545067,12.2448979591837,"RALGPS2","11",-0.712412813004258
2.53019746646852,10.2040816326531,"PPBP","11",0.126528354325085
0.186030015692999,6.12244897959184,"PF4","11",-0.350265393429678
